2022-11-10 18:00,WKS Śląsk II Wrocław(w),68 : 72W,72,19,39,48.7,7,26,26.9,26,65,40.0,13,20,65.0,9,26,35,13,20,23,13,5,2,5,68,Decka Pelplin,Sezon 2022/2023
2022-11-16 20:00,Sensation Kotwica Kołobrzeg(d),74 : 77P,74,21,40,52.5,10,25,40.0,31,65,47.7,2,3,66.7,6,24,30,21,17,15,15,5,3,2,83,Decka Pelplin,Sezon 2022/2023
2022-11-26 15:00,HydroTruck Radom(d),76 : 81P,76,20,38,52.6,10,26,38.5,30,64,46.9,6,10,60.0,9,26,35,18,19,16,16,7,5,5,87,Decka Pelplin,Sezon 2022/2023
2022-12-04 15:00,BS Polonia Bytom(d),83 : 72W,83,20,36,55.6,8,25,32.0,28,61,45.9,19,25,76.0,8,28,36,18,23,21,18,5,6,1,91,Decka Pelplin,Sezon 2022/2023
2022-12-09 20:00,Enea Basket Poznań(d),76 : 69W,76,24,47,51.1,6,28,21.4,30,75,40.0,10,15,66.7,15,24,39,18,22,20,9,5,2,2,81,Decka Pelplin,Sezon 2022/2023
2022-12-14 17:00,WKK Wrocław(w),69 : 82W,82,24,44,54.5,8,28,28.6,32,72,44.4,10,18,55.6,10,34,44,19,26,20,15,6,1,1,89,Decka Pelplin,Sezon 2022/2023
2022-12-17 15:00,AZS AGH Kraków(d),99 : 80W,99,25,51,49.0,10,23,43.5,35,74,47.3,19,26,73.1,19,29,48,20,27,22,10,6,5,4,122,Decka Pelplin,Sezon 2022/2023
2022-12-21 18:00,Dziki Warszawa(w),90 : 93W,93,31,61,50.8,6,19,31.6,37,80,46.3,13,16,81.3,12,29,41,18,30,19,12,8,11,3,113,Decka Pelplin,Sezon 2022/2023
2023-01-04 16:00,Start II Lublin(w),59 : 105W,105,32,44,72.7,12,29,41.4,44,73,60.3,5,8,62.5,8,22,30,25,17,10,11,18,7,1,142,Decka Pelplin,Sezon 2022/2023
2023-01-08 18:00,Górnik Trans.eu Zamek Książ Wałbrzych(w),72 : 60P,60,8,30,26.7,9,30,30.0,17,60,28.3,17,26,65.4,6,24,30,12,21,23,12,6,3,2,47,Decka Pelplin,Sezon 2022/2023
